data,categoria,symbol,isin,close,high,low,volume,vol_10d,rsi,ema20,ema50,ema200,macd_hist,perf_1m,perf_3m
2026-09-17,segnale,8a0627679ffbb377,,0.48,0.485,0.4675,2020891,8463396.4,70.3,0.42942932258780586,0.39556795456991695,0.27647940099997714,0.0056214974285482625,21.3,30.8
2026-09-17,segnale,e964666e07ddf06d,,7.03,7.09,7.01,23700,314848.7,76.4,6.319379306387419,6.090918316010903,5.9871420629308805,0.10425054583102877,16.6,30.4
2026-09-17,segnale,5dd63a610c6293bc,,4.17,4.2,4.16,2777,710602.9,61.4,3.8863803319082715,3.6160505515246664,3.118614074298057,0.03794268948847496,9.6,36.3
2026-09-17,segnale,ceaad9b0d787220f,,69.28,70.655,66.6,241256,192664,77.2,55.72393965578791,43.71914600211853,27.027516919057824,0.8332013846071957,40.5,187.0
2026-09-17,segnale,019582e0eb567b47,,3.25,3.36,3.06,2661702,1951423.2,79.5,2.619182644188096,2.2466168038059093,3.6640079671968913,0.07841017145710488,50.5,115.2
2026-09-17,segnale,4dfe5daedaa0bac4,,4.76,4.905,4.66,1835192,9252299.7,63.4,3.9272118350046004,3.328344398376643,4.277130507913365,0.1573323922164146,54.0,114.4
2026-09-17,segnale,fa6edd51f7e5b84f,,11.02,11.31,10.6003,3515488,2119599.8999999994,78.2,9.192214482260292,7.167712834265894,6.049863952251657,0.10504898657799977,9.3,144.9
2026-09-17,segnale,04af434cead23412,,72.68,77.87,71.44,4082634,2601491,70.3,64.85721457426804,56.11599870231136,35.742949721693186,0.4254633991466701,16.4,120.3
2026-09-17,segnale,d55f9d5f123a14c3,,17.45,17.5,16.55,35233,12557,67.0,15.89227764281033,15.334546144193043,12.967683658879697,0.2168217614668545,17.9,32.2
2026-09-17,segnale,e90e9e3c725dadd5,,9.23,9.23,8.5751,176055,123594.3,74.3,7.66332068095713,6.931534646528221,7.247489082434717,0.18347187261687126,42.0,86.1
2026-09-17,segnale,1215fba95fea2203,,23.93,24.39,23.02,2804462,1428801.6,72.7,20.156135696516554,18.432783373131777,16.573136263279164,0.23196569651339205,22.7,51.6
2026-09-17,segnale,c9f68c5883d8d1d6,,6.01,6.28,5.93,297203,373762.5,68.1,5.387509176493402,4.871752747742105,4.3094412367131225,0.05922092169748244,19.2,54.5
2026-09-17,segnale,0539096c95ee431e,,2.47,2.52,2.37,86019,109187.5,65.8,2.2200903682256214,1.973126524365593,1.3436666956483199,0.0062203710244830845,16.1,54.4
2026-09-17,segnale,dd0fcd7e9dc88f74,,13.33,13.74,13.1,89502,107652.49999999991,58.0,12.739657834853837,11.796365222120171,8.900339012219657,0.06781238929518263,11.4,56.3
2026-09-18,posizione,0f4a32cd6d3648d9,b8a1aaa86934f58d,35.04,35.9,34.84,20447,50700.5,59.7,32.785267634751825,30.778742193650775,29.453345532867218,-0.0821808657940164,9.0,30.5
2026-09-18,posizione,8c461d783647b32d,517b60bdc93162a1,6.69,6.814,6.668,35184222,36110374.20000043,48.3,6.731299046489774,6.607793129360052,6.035614596334491,-0.009664101019355546,-1.5,9.0
2026-09-18,posizione,65f54c71cfebe8ea,280b01e45f5ec318,4.26,4.4445,4.2645,25987317,32746108.500000007,37.9,4.55841734086871,4.799153055412622,6.237410380420796,-0.021940143705118625,-10.3,-22.8
2026-09-18,posizione,31b004b035f1121a,ac2d640558de1b98,3.45,3.45,3.37,6802,4176.7,59.5,3.393308665186283,3.359916381633839,3.562456637740087,0.0015394024662780774,1.5,2.4
2026-09-18,posizione,41ffd3de986435c8,226430dc50e81aaa,22.8,22.92,22.8,607,599.6,49.1,22.870874819971313,22.749367563003663,22.74018619155878,-0.09946198452225423,-1.5,4.7
2026-09-18,posizione,db0950bc62e53955,2501a7840e4495ca,92.22,93.25,92.163,8766,8134.1,52.9,90.79065988913734,91.56514305130003,79.35097682463281,0.2767737601860655,3.6,-14.2
2026-09-18,posizione,35417c9544e565fd,1a0dfb4028ab962b,404.05,408.85,403.3,590,1644.4,31.1,427.2608153114535,448.2940069959673,491.88961568615514,-1.1825527912655325,-10.9,-21.1
2026-09-18,segnale,8a0627679ffbb377,,0.51,0.525,0.502,8363939,10072642.6,74.3,0.4386537408447495,0.40073368645529506,0.278980311393235,0.00809333131804348,27.8,37.8
2026-09-18,segnale,99de9933dada6592,,18.72,19.02,18.62,79316,116207.6,71.1,17.605028172408684,16.415726430527123,12.36099878833379,0.10581239570362055,7.0,58.4
2026-09-18,segnale,f83840b7a082f14e,,8.62,8.8,8.44,28433,63682.1,72.6,7.844893678272802,7.185519587168558,6.141959232915293,0.05774317666042378,7.7,53.4
2026-09-18,segnale,e964666e07ddf06d,,7.1,7.15,6.8,180959,347760,75.9,6.389415744327846,6.128606255944347,5.997722714169756,0.10646995391064082,17.7,31.7
2026-09-18,segnale,14046dba2dec88be,,602.5,605.1,594.7,2417,7603.8,75.2,547.6860370411611,530.228450773138,537.5967102812215,8.30300708105285,22.5,20.6
2026-09-18,segnale,e0c7aa59c1847eaf,,2.02,2.1,1.95,49962,185373.4,76.8,1.48082855146458,1.2740661699856997,1.0682508494669303,0.07028664443235924,47.4,428.8
2026-09-18,segnale,04af434cead23412,,76.97,79.94,75,3142992,2755291.4,74.7,66.01081318624252,56.93380267476974,36.153169127447484,0.6652167500478061,23.3,133.3
2026-09-18,segnale,c7d6aafd4005bba0,,9.19,9.39,8.855,317787,224843.9,69.3,7.946742745760508,7.254539750281809,7.469273621607323,0.2622935636925632,69.9,46.1
2026-09-18,segnale,8644bfdace5904e3,,12.92,13.48,11.01,643404,337802.2,70.9,10.580590064356972,9.401137160095937,7.955850575582503,0.10356897386682629,29.7,98.2
2026-09-18,segnale,5076bf588be78c83,,10.48,10.5,10.45,23704155,21441432,79.0,8.488461664429757,7.776883530661017,7.6832443873553995,0.4038491733376078,49.1,71.5
2026-09-21,posizione,0f4a32cd6d3648d9,b8a1aaa86934f58d,35.78,36.1,34.76,100269,63978.1,60.2,32.95329203234916,30.923628120697153,29.502899630433795,-0.028951448460590834,11.3,21.6
2026-09-21,posizione,8c461d783647b32d,517b60bdc93162a1,6.77,6.799,6.72,19784761,42850579.20000043,53.1,6.73299392188077,6.613286055467424,6.042695236226413,-0.007121287540382694,-0.3,9.4
2026-09-21,posizione,65f54c71cfebe8ea,280b01e45f5ec318,4.24,4.276,4.2165,22982321,39324370.2,37.8,4.522363988677132,4.7747318283260825,6.21688502280764,-0.030969250925083888,-10.9,-22.7
2026-09-21,posizione,31b004b035f1121a,ac2d640558de1b98,3.43,3.43,3.43,2809,4507.2,56.6,3.392494688003009,3.360780868013442,3.5606460991798654,-0.00141039349772527,0.9,2.1
2026-09-21,posizione,41ffd3de986435c8,226430dc50e81aaa,22.6,22.7,22.6,100,440.1,45.7,22.837752955030737,22.740307397134238,22.737953948569583,-0.09345393908353156,-2.3,4.7
2026-09-21,posizione,db0950bc62e53955,2501a7840e4495ca,96.83,96.831,95.405,3724,8039,61.6,91.42959023983174,91.79948807581651,79.53218727280235,0.658648715253814,8.8,-8.1
2026-09-21,posizione,35417c9544e565fd,1a0dfb4028ab962b,407.55,409.1,401,1112,1742.4,34.8,425.2155675947164,446.6227310584092,491.0312056095275,-0.8414351082588141,-10.1,-15.1
2026-09-21,segnale,eca162e4dbc62558,,146.5,147.58,136.38,73552,33054.2,74.0,115.36035621474187,106.34095080874015,132.87429242370342,1.399735472918345,31.1,57.5
2026-09-21,segnale,1a6906f6a87edac7,,533.8,534.3,496,30009,10580,73.9,443.83023318869357,430.3012588308982,339.3808288940315,10.959215456382832,32.9,16.9
2026-09-21,segnale,8a0627679ffbb377,,0.52,0.53,0.501,16633819,10829867.5,75.7,0.4458749265239344,0.40518319202298436,0.28131931079473294,0.008720135052053143,30.1,30.4
2026-09-21,segnale,ab25614c70c05a9b,,6.8,7,6.52,32640,355984,74.9,5.966184954519653,5.471791857343234,4.898257869919469,0.163200184097559,32.8,36.8
2026-09-21,segnale,14046dba2dec88be,,619.5,624,590.7,8994,8141,77.4,553.103693377377,533.1076118731534,538.2491229063285,8.295182580045038,25.9,26.4
2026-09-21,segnale,ceaad9b0d787220f,,70.39,71.78,69.04,69298,194320.3,73.3,59.50260482658992,46.72751084577759,28.30742786131349,0.43878847283259237,42.8,231.2
2026-09-21,segnale,04af434cead23412,,78.88,80.11,76.73,580291,2737783.7,75.8,68.14889696198084,58.535417232649806,36.97676321417905,0.8161224733263941,26.3,147.1
2026-09-21,segnale,2b87d00399ef940a,,9.57,9.98,9.45,105123,217543.10000000015,74.8,7.837010110305604,6.774018257531843,30.833640716936426,0.06532233968628098,27.8,138.7
2026-09-21,segnale,93cccd397e795e99,,29.88,31.95,29.19,9266057,9832415.9,77.2,25.324649856304045,20.48141884787771,21.540952271823503,0.02129238386284049,23.4,110.4
2026-09-21,segnale,220eb5740e3f5048,,165.88,170.23,161.7065,715206,1869868.6,71.9,139.7339661741241,123.22514593692604,81.50188935664247,2.5484980551448775,19.3,101.6
